4.6877771, 50.8944308
4.687828, 50.8947658
4.6879548, 50.8946321
4.6883578, 50.8938011
4.6884331, 50.8937195
4.6887015, 50.8938458
4.6887827, 50.8934582
4.68881, 50.8937315
4.6889462, 50.893486
4.6892136, 50.8935193
4.689588, 50.8935745
4.6897613, 50.8935765
4.6898215, 50.892215
4.6898322, 50.8926548
4.6898919, 50.8921377
4.689928, 50.8935131
4.6900596, 50.8934284
4.690124, 50.8918829
4.6902184, 50.8918191
4.6904512, 50.8919895
4.6905049, 50.8915124
4.6905054, 50.8918851
4.6905084, 50.8888095
4.6905129, 50.8914244
4.6905792, 50.8915206
4.6906449, 50.8912337
4.6906745, 50.8912115
4.6907289, 50.8915527
4.6907306, 50.8911694
4.6908165, 50.8911903
4.6908771, 50.8913662
4.6909158, 50.8914317
4.6909523, 50.8888501
4.6909916, 50.8890017
4.6910492, 50.8910907
4.6911164, 50.8911165
4.6911535, 50.8905486
4.6911593, 50.8903805
4.6911946, 50.8910561
4.6912093, 50.8904347
4.6912667, 50.8901119
4.6912775, 50.888805
4.6912994, 50.8908411
4.6913061, 50.8887628
4.6913315, 50.8907194
4.6913372, 50.88999
4.691338, 50.8905492
4.6913854, 50.8904611
4.6914168, 50.8898526
4.6914759, 50.889161
4.6915247, 50.8903285
4.6915526, 50.8892896
4.6916526, 50.8894069
4.6916534, 50.8892523
4.691669, 50.8894076
4.6916852, 50.8890741
4.6917182, 50.8895063
4.6917231, 50.8892534
4.6917761, 50.8892502
4.6917811, 50.8889066
4.6917997, 50.888867
4.691817, 50.8891475
4.6918296, 50.8887901
4.6918648, 50.8890404
4.6918827, 50.8894925
4.691923, 50.8891344
4.6919328, 50.8890819
4.6919806, 50.8894469
4.6920309, 50.8892481
4.6920619, 50.8891616
4.6920719, 50.8891072
4.6921223, 50.8892452
4.6922378, 50.8892854
4.6923123, 50.8890095
4.6923207, 50.8889682
4.6923372, 50.8888858
4.692344, 50.8888521
4.6926378, 50.8893528
4.6929797, 50.8915584
4.693627, 50.8887695
4.6941108, 50.8908196
4.6941249, 50.8892648
4.6941528, 50.8893216
4.6941672, 50.8893553
4.6941805, 50.8890983
4.6942278, 50.8890573
4.6942566, 50.8890211
4.6943244, 50.8888193
4.6943982, 50.8906258
4.6944568, 50.8905772
4.6944981, 50.8905149
4.6945259, 50.8904643
4.6945436, 50.8904072
4.694561, 50.8894943
4.6945828, 50.8901776
4.6945832, 50.8893846
4.6945922, 50.8893498
4.6945986, 50.8892909
4.6946184, 50.8890964
4.6946243, 50.8891321
4.6946266, 50.889204
4.6946823, 50.8888488
4.6946992, 50.8889004
4.6947295, 50.8895647
4.6947412, 50.8890004
4.6947453, 50.8895042
4.6947587, 50.8890671
4.6947718, 50.88926
4.6949012, 50.8895135
4.6949085, 50.8890233
4.6949382, 50.8894122
4.6949436, 50.8893845
4.6949509, 50.889339
4.6949805, 50.8892482
4.6949842, 50.8891953
4.6949923, 50.8891631
4.6950177, 50.8910441
4.695409, 50.8892438
4.6954154, 50.8894072
4.6954551, 50.8893116
4.6954581, 50.8888021
4.6954797, 50.8908695
4.6954892, 50.8887911
4.6955116, 50.8887878
4.6955352, 50.8887895
4.6955663, 50.8887926
4.6957801, 50.8906745
4.6958991, 50.888986
4.6959432, 50.8905068
4.6960715, 50.8887796
4.696099, 50.8897008
4.6961376, 50.8887931
4.6961663, 50.8902144
4.6961705, 50.8895623
4.6963194, 50.8890528
4.6966083, 50.8890831
4.6967977, 50.8890775
4.6968009, 50.8889394
4.6969435, 50.8890677
4.6971363, 50.8890124
4.6972098, 50.8898512
4.6972283, 50.888974
4.6973513, 50.8889081
4.6974444, 50.8899174
4.6976325, 50.8898986
4.6976467, 50.8897585
4.6976518, 50.8900448
4.6976598, 50.8896992
4.6976838, 50.8895676
4.697687, 50.8896168
4.697801, 50.890198
4.6978979, 50.8904105
4.6980289, 50.8897299
4.698029, 50.8897947
4.69805, 50.8896478
4.6980699, 50.8896049
4.6981051, 50.8910123
4.6984191, 50.8897477
4.6984259, 50.8898167
4.6984287, 50.8918472
4.6984376, 50.8896657
4.6984505, 50.8896146
