4.6882107, 50.8872799
4.6883435, 50.8856725
4.6884673, 50.8869278
4.6884903, 50.8832472
4.6887071, 50.8877539
4.6887728, 50.8877132
4.6888481, 50.8879773
4.6888588, 50.8844069
4.6888771, 50.8876547
4.6889374, 50.8876123
4.6889523, 50.8842167
4.688962, 50.8823198
4.689005, 50.8854692
4.6890836, 50.8877653
4.6892128, 50.8827795
4.6892168, 50.888184
4.6892227, 50.8877674
4.6893988, 50.888066
4.6894611, 50.8879763
4.6895083, 50.8879364
4.6895472, 50.8879072
4.6895996, 50.8883705
4.6896328, 50.8882964
4.6896349, 50.8852667
4.6896962, 50.8836942
4.6897315, 50.8881078
4.6897339, 50.8883531
4.6897762, 50.8883245
4.6898084, 50.8883003
4.6898718, 50.8881243
4.6898825, 50.8880646
4.6898893, 50.8883836
4.68989, 50.8880366
4.6899073, 50.8832726
4.6900715, 50.8878468
4.6901068, 50.8844881
4.6901263, 50.8881384
4.690132, 50.8883943
4.6902058, 50.8879372
4.6902073, 50.8880274
4.6902302, 50.8883268
4.6902669, 50.8882892
4.6902936, 50.8885949
4.6903271, 50.8850886
4.6903537, 50.8885172
4.6903803, 50.8850255
4.6904013, 50.8850666
4.6906459, 50.8882949
4.6906819, 50.8835223
4.6907816, 50.8886691
4.6908225, 50.8886295
4.6908838, 50.8849712
4.6908967, 50.8885577
4.6908997, 50.8839325
4.6909268, 50.8885286
4.6911498, 50.8821833
4.6911866, 50.8884268
4.6913034, 50.8866219
4.6913128, 50.8863994
4.6913239, 50.88684
4.6913571, 50.886152
4.6913691, 50.8870251
4.6913743, 50.888689
4.6913907, 50.8886498
4.6913937, 50.8859525
4.6914125, 50.8825695
4.691421, 50.8866533
4.6914236, 50.8864942
4.6914328, 50.8863401
4.691442, 50.8867841
4.6914556, 50.8872148
4.6914695, 50.8869216
4.6914945, 50.8854198
4.6915059, 50.8837836
4.6915195, 50.8870558
4.6915279, 50.8873784
4.6915385, 50.8827826
4.6915455, 50.8862227
4.6915628, 50.8851781
4.6915753, 50.8865521
4.6915918, 50.8848244
4.6916021, 50.8824157
4.6916154, 50.8852506
4.691654, 50.8825077
4.6916586, 50.8849346
4.6916659, 50.8829982
4.6917072, 50.8876975
4.6917232, 50.8847973
4.6917447, 50.8864452
4.6917546, 50.8847295
4.6918018, 50.8875859
4.6918514, 50.8884448
4.6918591, 50.8887563
4.6918654, 50.8833162
4.6918744, 50.8841916
4.6918866, 50.8877555
4.6918962, 50.8880652
4.6919077, 50.8886293
4.6919463, 50.8865276
4.6919622, 50.8884462
4.6919829, 50.8821707
4.691986, 50.888598
4.6919911, 50.8886749
4.691999, 50.8823413
4.6920048, 50.8841825
4.6920063, 50.8869135
4.6920103, 50.8883117
4.6920214, 50.8868473
4.6920289, 50.8877823
4.6920632, 50.8882462
4.6920634, 50.8867781
4.6920729, 50.8841978
4.6921003, 50.8883675
4.6921099, 50.8840493
4.6921326, 50.8881662
4.6921345, 50.8872622
4.6921349, 50.8887041
4.6921375, 50.8882434
4.6921375, 50.8886284
4.6921547, 50.8839029
4.6921584, 50.8867247
4.6921704, 50.8841731
4.6921789, 50.8881082
4.6921808, 50.8839804
4.6921849, 50.8873246
4.6922095, 50.8885412
4.6922095, 50.8828829
4.6922417, 50.8821688
4.6922627, 50.8841382
4.6922726, 50.8839303
4.6922733, 50.8841591
4.6922847, 50.8821532
4.6922874, 50.8885058
4.6923214, 50.8821252
4.6923283, 50.8820381
4.6923284, 50.8866926
4.6923299, 50.8881235
4.6923443, 50.884299
4.6923544, 50.8840825
4.6923563, 50.8878856
4.6923606, 50.8885599
4.6923716, 50.887848
4.6923833, 50.8843431
4.6924256, 50.8839882
4.6924553, 50.8838328
4.6924664, 50.8839309
4.6924939, 50.886736
4.6925232, 50.8838809
4.6925378, 50.8875608
4.6925669, 50.8847333
4.6925883, 50.8848197
4.6926125, 50.8821202
4.6926211, 50.8878916
4.6926641, 50.886832
4.6926902, 50.8850624
4.6928067, 50.8869696
4.6928091, 50.8871465
4.6928335, 50.8822801
4.6928378, 50.8886954
4.6928588, 50.8848309
4.6928653, 50.8846131
4.6929118, 50.8869648
4.6929663, 50.8844304
4.6930455, 50.884302
4.6930481, 50.8850513
4.6930616, 50.8887286
4.6930847, 50.8858474
4.6931901, 50.8840527
4.6933367, 50.8871285
4.6933756, 50.883847
4.6934121, 50.8856717
4.6934273, 50.8833268
4.6934445, 50.8838175
4.6934798, 50.8871567
4.6935159, 50.8822494
4.6935231, 50.8857357
4.6935639, 50.8827451
4.693569, 50.8837943
4.6935773, 50.8830537
4.6936013, 50.8831277
4.6936088, 50.8832815
4.6936144, 50.8832186
4.6936384, 50.883768
4.6937204, 50.8879325
4.6937212, 50.8844546
4.6937239, 50.8841443
4.6937258, 50.8858346
4.6937817, 50.8831433
4.6938415, 50.8831647
4.6938491, 50.8831091
4.6938851, 50.8829974
4.6939247, 50.8831706
4.6939814, 50.8829611
4.693997, 50.8879745
4.6940422, 50.8830428
4.6940584, 50.8837959
4.6940628, 50.8859422
4.6941153, 50.8871745
4.6942717, 50.8830562
4.6942816, 50.8850539
4.6942975, 50.8829645
4.6942977, 50.8876495
4.6943222, 50.8879506
4.694443, 50.8837695
4.6944604, 50.8877075
4.6945381, 50.8843612
4.6945603, 50.8863636
4.6945646, 50.8879617
4.6945814, 50.8856437
4.6945986, 50.8857196
4.6946081, 50.8855504
4.6946094, 50.8867046
4.69463, 50.8885089
4.6946329, 50.8886055
4.6946442, 50.8884297
4.6946559, 50.8854903
4.6946627, 50.8887588
4.6946723, 50.8857923
4.6946751, 50.8875121
4.6946775, 50.888356
4.6946964, 50.8879097
4.6947148, 50.8854573
4.6947338, 50.8861487
4.6947392, 50.8882718
4.6947869, 50.8858297
4.6948112, 50.8878888
4.6948252, 50.8854304
4.6948457, 50.8881694
4.6948723, 50.8842921
4.694916, 50.8854194
4.6949221, 50.8881024
4.6949314, 50.8862095
4.694941, 50.8858431
4.6949583, 50.883553
4.6949847, 50.8880662
4.6950138, 50.8854283
4.6950231, 50.8835168
4.6950342, 50.8877628
4.6950679, 50.8842516
4.6950812, 50.8858109
4.6950964, 50.8854488
4.6950969, 50.8859704
4.6951033, 50.8821889
4.6951235, 50.886251
4.6951645, 50.8854891
4.695208, 50.8855463
4.6952432, 50.8857588
4.6952562, 50.8856347
4.6952842, 50.8857047
4.6952951, 50.8879134
4.6952973, 50.8847025
4.6953116, 50.8827135
4.6953116, 50.8858334
4.6953341, 50.8827702
4.6953512, 50.8828442
4.6953943, 50.8878591
4.6954455, 50.8854912
4.6954487, 50.8844334
4.695457, 50.884655
4.6954698, 50.8849851
4.6954703, 50.8853838
4.6954741, 50.885042
4.6955114, 50.8877741
4.6955313, 50.8835254
4.6955583, 50.8845474
4.6955745, 50.8843304
4.6955825, 50.8841656
4.6955978, 50.8876882
4.6955998, 50.8845447
4.6956201, 50.88632
4.6956499, 50.8887196
4.6956935, 50.884167
4.6957319, 50.8875332
4.6958383, 50.8859791
4.6958561, 50.8862975
4.6958607, 50.887408
4.6958883, 50.886372
4.6959327, 50.8827325
4.6959399, 50.8861845
4.6959945, 50.8857902
4.6960048, 50.8873015
4.6960463, 50.8882648
4.6960561, 50.8826792
4.696066, 50.8860145
4.6961104, 50.8883139
4.6961244, 50.8881354
4.6961337, 50.8885946
4.6961454, 50.8883715
4.6961648, 50.8872304
4.6961652, 50.8880827
4.6962008, 50.8841811
4.6962053, 50.8858267
4.6962098, 50.8880618
4.6962155, 50.8835741
4.6962271, 50.8825954
4.69627, 50.8880533
4.69632, 50.8872012
4.6963213, 50.8856704
4.6963903, 50.884505
4.696421, 50.885536
4.6964373, 50.8825004
4.6964439, 50.8863368
4.6964472, 50.8850065
4.6964837, 50.8854515
4.6964837, 50.8865581
4.6965303, 50.8866407
4.6965821, 50.8825258
4.6965856, 50.8861757
4.6966137, 50.8824654
4.6966175, 50.8825828
4.6966832, 50.8844845
4.6966884, 50.8867013
4.6967141, 50.8859828
4.6967498, 50.8824082
4.6967803, 50.8824654
4.6968135, 50.8835125
4.6968214, 50.8858203
4.6968348, 50.8828393
4.6968446, 50.882942
4.6968538, 50.8823619
4.6968574, 50.8825323
4.6968702, 50.8825462
4.6968863, 50.8830559
4.6968871, 50.8826978
4.6968949, 50.8826205
4.6969047, 50.8824051
4.696922, 50.8856921
4.6969358, 50.8840999
4.6969446, 50.8872353
4.6969511, 50.8849934
4.6969676, 50.8822074
4.6969807, 50.8831371
4.6970067, 50.8822593
4.6970143, 50.8823322
4.6970224, 50.8882046
4.6970477, 50.8821721
4.6970767, 50.8828583
4.697089, 50.8822861
4.6971456, 50.8830345
4.697161, 50.8832942
4.6971657, 50.8886183
4.6971676, 50.882077
4.6971716, 50.8886673
4.6971752, 50.8824958
4.6971877, 50.8823055
4.6971918, 50.8881631
4.6971969, 50.8880741
4.6972008, 50.888725
4.6972028, 50.8833407
4.6972067, 50.886013
4.6972859, 50.8820994
4.6972935, 50.8820865
4.6973152, 50.8820435
4.6973345, 50.8882345
4.6973535, 50.8834294
4.6973546, 50.8858119
4.6974726, 50.8840624
4.6974877, 50.8824774
4.6975139, 50.8866747
4.6975195, 50.8883287
4.6975448, 50.8833252
4.6975828, 50.8836027
4.6976204, 50.8837093
4.6976609, 50.8884022
4.6977072, 50.8839555
4.6977151, 50.885138
4.6977458, 50.8840575
4.6977494, 50.8884317
4.6977586, 50.8834836
4.6978305, 50.8840682
4.697846, 50.8836512
4.6978717, 50.8826705
4.6978785, 50.8884415
4.6979141, 50.8847189
4.6979182, 50.8863869
4.6979644, 50.8838745
4.6980285, 50.8840932
4.6980961, 50.8884394
4.6981147, 50.8873622
4.6981576, 50.8868425
4.6981656, 50.8841105
4.6982082, 50.8841855
4.6982742, 50.8841182
4.6982998, 50.8884905
4.6983132, 50.8840542
4.6983239, 50.886987
4.698327, 50.883048
4.6983279, 50.8873836
4.698332, 50.8829583
4.6983632, 50.8841104
4.6983694, 50.8864842
4.6983743, 50.8837625
4.6984418, 50.8874851
4.6984454, 50.8848538
4.6984492, 50.8827932
4.6984505, 50.8885199
4.6984703, 50.8873979
