4.6665038, 50.8618511
4.6667334, 50.861968
4.6669009, 50.8620039
4.6670349, 50.8619999
4.6672996, 50.861961
4.6675739, 50.8619097
4.6682827, 50.8618474
4.668564, 50.8618987
4.668738, 50.8619435
4.6687968, 50.8619598
4.6688965, 50.8619793
4.669087, 50.8620334
4.66937, 50.8620374
4.6694707, 50.8620126
4.6695893, 50.8661565
4.6696811, 50.8621593
4.6698435, 50.866078
4.6699393, 50.8662305
4.6701354, 50.8661404
4.6701465, 50.8624078
4.6702237, 50.8662931
4.6702763, 50.866304
4.6702858, 50.8661758
4.6703373, 50.8661857
4.670573, 50.8625906
4.6708633, 50.8623102
4.6709768, 50.8625371
4.6710358, 50.8619819
4.6710424, 50.8626546
4.6711241, 50.8620978
4.6711302, 50.8628118
4.6711631, 50.8623913
4.6715047, 50.8623036
4.6717215, 50.8619334
4.671879, 50.862473
4.6719313, 50.862421
4.6720803, 50.8625641
4.6721375, 50.8665553
4.6722208, 50.8626818
4.6722431, 50.8634208
4.6722848, 50.8642406
4.672306, 50.8637095
4.6723541, 50.8628917
4.6723637, 50.863068
4.6723815, 50.8632231
4.67246, 50.8620558
4.6726477, 50.8631946
4.6726546, 50.8632713
4.6726603, 50.8624921
4.6726951, 50.8639104
4.6727407, 50.863306
4.672849, 50.863273
4.6728535, 50.8628124
4.6729092, 50.8622362
4.6729493, 50.8622035
4.6730979, 50.8627866
4.6731008, 50.8650295
4.673103, 50.861937
4.6731762, 50.8624984
4.6731925, 50.8619743
4.6732846, 50.8628671
4.6732886, 50.8623886
4.673306, 50.8620217
4.6733212, 50.862567
4.6733774, 50.8628244
4.6734801, 50.8626391
4.6735705, 50.862132
4.6736943, 50.8627331
4.6738362, 50.8619051
4.6738607, 50.8628086
4.6738896, 50.8656823
4.6739669, 50.8637229
4.6739818, 50.86286
4.6740158, 50.8641024
4.6740372, 50.8629497
4.6741285, 50.8623798
4.6741405, 50.8628995
4.6741778, 50.862284
4.6741814, 50.8637688
4.674342, 50.862421
4.6743961, 50.8629066
4.6744565, 50.8638148
4.6745133, 50.863728
4.6745753, 50.8635809
4.6746595, 50.8624824
4.6747366, 50.8628813
4.6747569, 50.866311
4.6749122, 50.8645331
4.6749242, 50.8664124
4.6750752, 50.8628901
4.6751189, 50.8642628
4.6751197, 50.8628208
4.6751779, 50.8673242
4.6752079, 50.8663328
4.6752179, 50.8629496
4.6752274, 50.8629362
4.6752638, 50.8671996
4.6753193, 50.8627702
4.6753586, 50.8647986
4.6753724, 50.8630311
4.6753726, 50.8637785
4.6753949, 50.8666429
4.6754162, 50.8629746
4.675449, 50.8622682
4.6755155, 50.862812
4.6755611, 50.8622913
4.6755646, 50.8645711
4.6755747, 50.8672563
4.6755949, 50.863374
4.675608, 50.8631261
4.6756209, 50.8622821
4.6756234, 50.8630843
4.6756448, 50.8643392
4.6756749, 50.8625513
4.675675, 50.8632936
4.6756953, 50.8667986
4.6757616, 50.8628643
4.675766, 50.863161
4.675815, 50.8622858
4.6758203, 50.8631742
4.6758419, 50.8631775
4.6758591, 50.8631494
4.6759229, 50.8626103
4.675942, 50.8669002
4.6759422, 50.8648094
4.6760008, 50.8649933
4.6760021, 50.8629155
4.6760115, 50.8648105
4.6760705, 50.8649933
4.6760757, 50.8632372
4.6760959, 50.8632041
4.6761565, 50.8626658
4.6762389, 50.8629659
4.6762961, 50.8670424
4.6763455, 50.8625473
4.6763484, 50.8633078
4.6763861, 50.8627204
4.6763861, 50.8626321
4.6764021, 50.8675768
4.6764144, 50.8622851
4.6764253, 50.8622809
4.6764662, 50.8627251
4.6765042, 50.8630105
4.6765238, 50.8653023
4.6765276, 50.8628147
4.6765356, 50.8628906
4.6765356, 50.8633435
4.6766663, 50.8654861
4.6766998, 50.8676294
4.6767364, 50.8675083
4.6767467, 50.8671643
4.6768955, 50.8622667
4.6769435, 50.864528
